img_name,masked_image,binary_image,clone,rep,tuber,sprouting,hollow_heart,IBS,bruise,cracks,stemend_browning,anthocyanin,vascular_discoloration,greening,unknow_defect
150_2_5,150_2_5_masked.jpg,150_2_5_binary.jpg,150,2,5,0,0,0,1,0,1,0,0,0,0
151_1_6,151_1_6_masked.jpg,151_1_6_binary.jpg,151,1,6,0,0,0,1,1,0,0,0,0,0
151_1_7,151_1_7_masked.jpg,151_1_7_binary.jpg,151,1,7,0,0,0,0,0,0,0,0,0,0
151_1_8,151_1_8_masked.jpg,151_1_8_binary.jpg,151,1,8,0,0,0,1,0,0,0,0,0,0
151_1_9,151_1_9_masked.jpg,151_1_9_binary.jpg,151,1,9,0,0,0,1,0,0,0,0,0,0
151_1_10,151_1_10_masked.jpg,151_1_10_binary.jpg,151,1,10,0,0,0,1,0,0,0,0,0,0
151_2_1,151_2_1_masked.jpg,151_2_1_binary.jpg,151,2,1,0,0,0,0,0,0,0,0,0,0
151_2_2,151_2_2_masked.jpg,151_2_2_binary.jpg,151,2,2,0,0,0,0,0,0,0,0,0,0
151_2_3,151_2_3_masked.jpg,151_2_3_binary.jpg,151,2,3,0,0,0,0,0,0,0,0,0,0
151_2_4,151_2_4_masked.jpg,151_2_4_binary.jpg,151,2,4,0,0,0,0,0,0,0,0,0,0
151_2_5,151_2_5_masked.jpg,151_2_5_binary.jpg,151,2,5,0,0,0,0,0,0,0,0,0,0
152_1_6,152_1_6_masked.jpg,152_1_6_binary.jpg,152,1,6,0,0,0,0,0,0,0,0,0,0
152_1_7,152_1_7_masked.jpg,152_1_7_binary.jpg,152,1,7,0,0,0,0,0,0,0,0,0,0
152_1_8,152_1_8_masked.jpg,152_1_8_binary.jpg,152,1,8,0,0,0,0,0,0,0,0,0,0
152_1_9,152_1_9_masked.jpg,152_1_9_binary.jpg,152,1,9,0,0,0,0,0,0,0,0,0,0
152_1_10,152_1_10_masked.jpg,152_1_10_binary.jpg,152,1,10,0,0,0,0,0,0,0,0,0,0
152_2_1,152_2_1_masked.jpg,152_2_1_binary.jpg,152,2,1,0,0,0,0,0,0,0,0,0,0
152_2_2,152_2_2_masked.jpg,152_2_2_binary.jpg,152,2,2,0,0,0,0,0,0,0,0,0,0
152_2_3,152_2_3_masked.jpg,152_2_3_binary.jpg,152,2,3,0,0,0,0,0,0,0,0,0,0
152_2_4,152_2_4_masked.jpg,152_2_4_binary.jpg,152,2,4,0,0,0,0,0,0,0,0,0,0
152_2_5,152_2_5_masked.jpg,152_2_5_binary.jpg,152,2,5,0,0,0,0,0,0,0,0,0,0
153_1_6,153_1_6_masked.jpg,153_1_6_binary.jpg,153,1,6,0,0,0,0,0,0,0,0,0,0
153_1_7,153_1_7_masked.jpg,153_1_7_binary.jpg,153,1,7,0,0,0,0,0,0,0,1,0,0
153_1_8,153_1_8_masked.jpg,153_1_8_binary.jpg,153,1,8,0,0,0,1,0,0,0,0,0,0
153_1_9,153_1_9_masked.jpg,153_1_9_binary.jpg,153,1,9,0,0,0,0,1,0,0,0,0,0
153_1_10,153_1_10_masked.jpg,153_1_10_binary.jpg,153,1,10,0,0,0,1,0,0,0,0,0,0
153_2_1,153_2_1_masked.jpg,153_2_1_binary.jpg,153,2,1,0,0,0,0,0,0,0,0,0,0
153_2_2,153_2_2_masked.jpg,153_2_2_binary.jpg,153,2,2,0,0,0,0,0,0,0,0,0,0
153_2_3,153_2_3_masked.jpg,153_2_3_binary.jpg,153,2,3,0,0,0,0,0,0,0,0,0,0
153_2_4,153_2_4_masked.jpg,153_2_4_binary.jpg,153,2,4,0,0,0,0,0,0,0,0,0,0
153_2_5,153_2_5_masked.jpg,153_2_5_binary.jpg,153,2,5,0,0,0,0,0,0,0,0,0,0
154_1_6,154_1_6_masked.jpg,154_1_6_binary.jpg,154,1,6,0,0,0,0,0,0,0,0,0,0
154_1_7,154_1_7_masked.jpg,154_1_7_binary.jpg,154,1,7,0,0,0,0,0,0,0,0,0,0
154_1_8,154_1_8_masked.jpg,154_1_8_binary.jpg,154,1,8,0,0,0,0,0,0,0,0,0,0
154_1_9,154_1_9_masked.jpg,154_1_9_binary.jpg,154,1,9,0,0,0,0,0,0,0,0,0,0
154_1_10,154_1_10_masked.jpg,154_1_10_binary.jpg,154,1,10,0,0,0,0,0,0,0,0,1,0
154_2_1,154_2_1_masked.jpg,154_2_1_binary.jpg,154,2,1,0,0,0,0,0,0,0,0,0,0
154_2_2,154_2_2_masked.jpg,154_2_2_binary.jpg,154,2,2,0,0,0,0,0,0,0,0,0,0
154_2_3,154_2_3_masked.jpg,154_2_3_binary.jpg,154,2,3,0,0,0,0,0,0,0,0,0,0
154_2_4,154_2_4_masked.jpg,154_2_4_binary.jpg,154,2,4,0,0,0,0,0,0,0,0,0,0
154_2_5,154_2_5_masked.jpg,154_2_5_binary.jpg,154,2,5,0,0,0,0,0,0,0,0,0,0
155_1_6,155_1_6_masked.jpg,155_1_6_binary.jpg,155,1,6,0,0,0,0,0,0,0,0,0,0
155_1_7,155_1_7_masked.jpg,155_1_7_binary.jpg,155,1,7,0,0,0,0,0,0,0,0,0,0
155_1_8,155_1_8_masked.jpg,155_1_8_binary.jpg,155,1,8,0,0,0,1,0,0,0,0,0,0
155_1_9,155_1_9_masked.jpg,155_1_9_binary.jpg,155,1,9,0,0,0,0,0,0,0,0,0,0
155_1_10,155_1_10_masked.jpg,155_1_10_binary.jpg,155,1,10,0,0,0,1,0,1,0,0,0,0
155_2_1,155_2_1_masked.jpg,155_2_1_binary.jpg,155,2,1,0,0,0,1,0,1,0,0,0,0
155_2_2,155_2_2_masked.jpg,155_2_2_binary.jpg,155,2,2,0,0,0,1,0,1,0,0,0,0
155_2_3,155_2_3_masked.jpg,155_2_3_binary.jpg,155,2,3,0,0,0,1,0,1,0,0,0,0
155_2_4,155_2_4_masked.jpg,155_2_4_binary.jpg,155,2,4,0,0,0,0,0,0,0,0,0,0
155_2_5,155_2_5_masked.jpg,155_2_5_binary.jpg,155,2,5,0,0,0,0,0,0,0,0,0,0
156_1_6,156_1_6_masked.jpg,156_1_6_binary.jpg,156,1,6,0,0,0,0,0,0,0,0,0,0
156_1_7,156_1_7_masked.jpg,156_1_7_binary.jpg,156,1,7,0,0,0,0,0,0,0,0,0,0
156_1_8,156_1_8_masked.jpg,156_1_8_binary.jpg,156,1,8,0,0,0,0,0,0,0,0,0,0
156_1_9,156_1_9_masked.jpg,156_1_9_binary.jpg,156,1,9,0,0,0,0,0,0,0,0,0,0
156_1_10,156_1_10_masked.jpg,156_1_10_binary.jpg,156,1,10,0,0,0,0,0,0,0,0,0,0
156_2_1,156_2_1_masked.jpg,156_2_1_binary.jpg,156,2,1,0,0,0,0,0,0,0,0,0,0
156_2_2,156_2_2_masked.jpg,156_2_2_binary.jpg,156,2,2,0,0,0,0,0,0,0,0,0,0
156_2_3,156_2_3_masked.jpg,156_2_3_binary.jpg,156,2,3,0,0,0,0,0,0,0,0,0,0
156_2_4,156_2_4_masked.jpg,156_2_4_binary.jpg,156,2,4,0,0,0,0,0,0,0,0,0,0
156_2_5,156_2_5_masked.jpg,156_2_5_binary.jpg,156,2,5,0,0,0,0,0,0,0,0,0,0
157_1_6,157_1_6_masked.jpg,157_1_6_binary.jpg,157,1,6,0,0,0,0,0,0,0,0,0,0
157_1_7,157_1_7_masked.jpg,157_1_7_binary.jpg,157,1,7,0,0,0,0,0,0,0,0,0,0
157_1_8,157_1_8_masked.jpg,157_1_8_binary.jpg,157,1,8,0,0,0,0,0,0,0,0,0,0
157_1_9,157_1_9_masked.jpg,157_1_9_binary.jpg,157,1,9,0,0,0,0,0,0,0,0,0,0
157_1_10,157_1_10_masked.jpg,157_1_10_binary.jpg,157,1,10,0,0,0,0,0,0,0,0,0,0
157_2_1,157_2_1_masked.jpg,157_2_1_binary.jpg,157,2,1,0,0,0,0,0,0,0,0,0,0
157_2_2,157_2_2_masked.jpg,157_2_2_binary.jpg,157,2,2,0,0,0,0,0,0,0,0,0,0
157_2_3,157_2_3_masked.jpg,157_2_3_binary.jpg,157,2,3,0,0,0,0,0,0,0,0,0,0
157_2_4,157_2_4_masked.jpg,157_2_4_binary.jpg,157,2,4,0,0,0,0,0,0,0,0,0,0
157_2_5,157_2_5_masked.jpg,157_2_5_binary.jpg,157,2,5,0,0,0,0,0,0,0,0,0,0
158_1_6,158_1_6_masked.jpg,158_1_6_binary.jpg,158,1,6,0,0,0,0,0,0,0,0,0,0
158_1_7,158_1_7_masked.jpg,158_1_7_binary.jpg,158,1,7,0,0,0,1,1,0,0,0,0,0
158_1_8,158_1_8_masked.jpg,158_1_8_binary.jpg,158,1,8,0,0,1,0,0,0,0,0,0,0
158_1_9,158_1_9_masked.jpg,158_1_9_binary.jpg,158,1,9,0,0,0,0,0,0,0,0,0,0
158_1_10,158_1_10_masked.jpg,158_1_10_binary.jpg,158,1,10,0,0,1,0,0,0,0,0,0,0
158_2_1,158_2_1_masked.jpg,158_2_1_binary.jpg,158,2,1,0,0,1,0,0,0,0,0,0,0
158_2_2,158_2_2_masked.jpg,158_2_2_binary.jpg,158,2,2,0,0,0,0,0,0,0,0,0,0
158_2_3,158_2_3_masked.jpg,158_2_3_binary.jpg,158,2,3,0,0,0,0,0,0,0,0,0,0
158_2_4,158_2_4_masked.jpg,158_2_4_binary.jpg,158,2,4,0,0,0,0,0,0,0,0,0,0
158_2_5,158_2_5_masked.jpg,158_2_5_binary.jpg,158,2,5,0,0,0,0,0,0,0,0,0,0
159_1_6,159_1_6_masked.jpg,159_1_6_binary.jpg,159,1,6,0,0,0,0,0,0,0,0,0,0
159_1_7,159_1_7_masked.jpg,159_1_7_binary.jpg,159,1,7,0,0,0,0,0,0,0,0,0,0
159_1_8,159_1_8_masked.jpg,159_1_8_binary.jpg,159,1,8,0,0,0,0,1,0,0,0,0,0
159_1_9,159_1_9_masked.jpg,159_1_9_binary.jpg,159,1,9,0,0,0,0,0,0,0,0,0,0
159_1_10,159_1_10_masked.jpg,159_1_10_binary.jpg,159,1,10,0,0,0,1,1,0,0,0,0,0
159_2_1,159_2_1_masked.jpg,159_2_1_binary.jpg,159,2,1,0,1,0,0,0,0,0,0,0,0
159_2_2,159_2_2_masked.jpg,159_2_2_binary.jpg,159,2,2,0,1,0,0,0,0,0,0,0,0
159_2_3,159_2_3_masked.jpg,159_2_3_binary.jpg,159,2,3,0,0,0,1,0,0,0,0,0,0
159_2_4,159_2_4_masked.jpg,159_2_4_binary.jpg,159,2,4,0,0,0,0,0,0,0,0,0,0
159_2_5,159_2_5_masked.jpg,159_2_5_binary.jpg,159,2,5,0,0,0,0,0,0,0,0,0,0
160_1_6,160_1_6_masked.jpg,160_1_6_binary.jpg,160,1,6,0,0,0,0,0,0,0,0,0,0
160_1_7,160_1_7_masked.jpg,160_1_7_binary.jpg,160,1,7,0,0,0,0,0,0,0,0,0,0
160_1_8,160_1_8_masked.jpg,160_1_8_binary.jpg,160,1,8,0,0,0,0,0,0,0,0,0,0
160_1_9,160_1_9_masked.jpg,160_1_9_binary.jpg,160,1,9,0,0,0,0,0,0,0,0,0,0
160_1_10,160_1_10_masked.jpg,160_1_10_binary.jpg,160,1,10,0,0,0,0,0,0,0,0,0,0
160_2_1,160_2_1_masked.jpg,160_2_1_binary.jpg,160,2,1,0,0,0,1,1,1,0,0,0,1
160_2_2,160_2_2_masked.jpg,160_2_2_binary.jpg,160,2,2,0,0,0,0,1,0,0,0,0,1
160_2_3,160_2_3_masked.jpg,160_2_3_binary.jpg,160,2,3,0,0,0,1,1,0,0,0,0,1
160_2_4,160_2_4_masked.jpg,160_2_4_binary.jpg,160,2,4,0,0,0,1,1,0,1,0,0,1
160_2_5,160_2_5_masked.jpg,160_2_5_binary.jpg,160,2,5,0,0,0,1,1,0,0,0,0,1
161_1_6,161_1_6_masked.jpg,161_1_6_binary.jpg,161,1,6,1,0,0,0,0,0,0,0,0,0
161_1_7,161_1_7_masked.jpg,161_1_7_binary.jpg,161,1,7,1,0,0,0,1,0,0,0,0,0
161_1_8,161_1_8_masked.jpg,161_1_8_binary.jpg,161,1,8,0,0,0,0,0,0,0,0,0,0
161_1_9,161_1_9_masked.jpg,161_1_9_binary.jpg,161,1,9,0,0,0,0,0,0,1,0,0,0
161_1_10,161_1_10_masked.jpg,161_1_10_binary.jpg,161,1,10,0,0,0,0,0,0,1,0,1,0
162_1_6,162_1_6_masked.jpg,162_1_6_binary.jpg,162,1,6,0,0,0,0,0,0,0,0,0,0
162_1_7,162_1_7_masked.jpg,162_1_7_binary.jpg,162,1,7,0,0,0,0,0,0,0,0,0,0
162_1_8,162_1_8_masked.jpg,162_1_8_binary.jpg,162,1,8,0,0,0,0,0,0,0,0,0,0
162_1_9,162_1_9_masked.jpg,162_1_9_binary.jpg,162,1,9,0,0,0,0,0,0,0,0,0,0
162_1_10,162_1_10_masked.jpg,162_1_10_binary.jpg,162,1,10,0,0,0,0,0,0,0,0,0,0
162_2_1,162_2_1_masked.jpg,162_2_1_binary.jpg,162,2,1,0,0,0,0,0,0,0,0,0,0
162_2_2,162_2_2_masked.jpg,162_2_2_binary.jpg,162,2,2,0,0,0,0,0,0,0,0,0,0
162_2_3,162_2_3_masked.jpg,162_2_3_binary.jpg,162,2,3,0,0,0,0,0,0,0,0,0,0
162_2_4,162_2_4_masked.jpg,162_2_4_binary.jpg,162,2,4,0,0,0,0,0,0,0,0,0,0
162_2_5,162_2_5_masked.jpg,162_2_5_binary.jpg,162,2,5,0,0,0,0,0,0,0,0,0,0
163_1_6,163_1_6_masked.jpg,163_1_6_binary.jpg,163,1,6,0,0,0,1,0,0,0,0,0,0
163_1_7,163_1_7_masked.jpg,163_1_7_binary.jpg,163,1,7,1,0,0,0,0,0,0,0,0,0
163_1_8,163_1_8_masked.jpg,163_1_8_binary.jpg,163,1,8,0,0,0,0,0,0,0,0,0,0
163_1_9,163_1_9_masked.jpg,163_1_9_binary.jpg,163,1,9,1,0,0,0,0,0,0,0,0,0
163_1_10,163_1_10_masked.jpg,163_1_10_binary.jpg,163,1,10,1,0,0,0,0,0,0,0,0,0
163_2_1,163_2_1_masked.jpg,163_2_1_binary.jpg,163,2,1,0,0,0,1,0,0,0,0,0,0
163_2_2,163_2_2_masked.jpg,163_2_2_binary.jpg,163,2,2,1,0,0,1,1,0,0,0,0,0
163_2_3,163_2_3_masked.jpg,163_2_3_binary.jpg,163,2,3,1,0,0,0,0,0,0,0,0,0
163_2_4,163_2_4_masked.jpg,163_2_4_binary.jpg,163,2,4,0,0,0,1,0,0,0,0,0,0
163_2_5,163_2_5_masked.jpg,163_2_5_binary.jpg,163,2,5,0,0,0,1,1,0,0,0,0,0
164_1_6,164_1_6_masked.jpg,164_1_6_binary.jpg,164,1,6,0,0,0,0,0,0,0,0,0,0
164_1_7,164_1_7_masked.jpg,164_1_7_binary.jpg,164,1,7,0,0,0,0,0,0,0,0,0,0
164_1_8,164_1_8_masked.jpg,164_1_8_binary.jpg,164,1,8,0,0,0,0,0,0,0,0,0,0
164_1_9,164_1_9_masked.jpg,164_1_9_binary.jpg,164,1,9,0,0,0,0,0,0,0,0,0,0
164_1_10,164_1_10_masked.jpg,164_1_10_binary.jpg,164,1,10,0,0,0,0,0,0,0,0,0,0
164_2_1,164_2_1_masked.jpg,164_2_1_binary.jpg,164,2,1,0,0,0,0,0,0,0,0,0,0
164_2_2,164_2_2_masked.jpg,164_2_2_binary.jpg,164,2,2,0,0,0,0,0,0,0,0,0,0
164_2_3,164_2_3_masked.jpg,164_2_3_binary.jpg,164,2,3,0,0,0,0,0,0,0,0,0,0
164_2_4,164_2_4_masked.jpg,164_2_4_binary.jpg,164,2,4,0,0,0,0,0,0,0,0,0,0
164_2_5,164_2_5_masked.jpg,164_2_5_binary.jpg,164,2,5,0,0,0,0,0,0,0,0,0,0
165_1_6,165_1_6_masked.jpg,165_1_6_binary.jpg,165,1,6,0,0,0,0,0,0,0,0,0,0
165_1_7,165_1_7_masked.jpg,165_1_7_binary.jpg,165,1,7,0,0,0,0,0,0,0,0,0,0
165_1_8,165_1_8_masked.jpg,165_1_8_binary.jpg,165,1,8,1,0,0,0,0,0,0,0,0,0
165_1_9,165_1_9_masked.jpg,165_1_9_binary.jpg,165,1,9,0,0,0,0,0,0,0,0,0,0
165_1_10,165_1_10_masked.jpg,165_1_10_binary.jpg,165,1,10,0,0,0,0,0,0,0,0,0,0
165_2_1,165_2_1_masked.jpg,165_2_1_binary.jpg,165,2,1,0,0,0,0,0,0,0,0,0,0
165_2_2,165_2_2_masked.jpg,165_2_2_binary.jpg,165,2,2,0,0,0,0,0,0,0,0,0,0
165_2_3,165_2_3_masked.jpg,165_2_3_binary.jpg,165,2,3,0,0,0,0,0,0,0,0,0,0
165_2_4,165_2_4_masked.jpg,165_2_4_binary.jpg,165,2,4,0,0,0,0,0,0,0,0,0,0
165_2_5,165_2_5_masked.jpg,165_2_5_binary.jpg,165,2,5,0,0,0,0,0,0,0,0,0,0
166_1_6,166_1_6_masked.jpg,166_1_6_binary.jpg,166,1,6,0,0,0,0,0,0,0,0,0,0
166_1_7,166_1_7_masked.jpg,166_1_7_binary.jpg,166,1,7,0,0,0,0,0,0,0,0,0,0
166_1_8,166_1_8_masked.jpg,166_1_8_binary.jpg,166,1,8,0,0,0,0,0,0,0,0,0,0
166_1_9,166_1_9_masked.jpg,166_1_9_binary.jpg,166,1,9,0,0,0,0,0,0,0,0,0,0
166_1_10,166_1_10_masked.jpg,166_1_10_binary.jpg,166,1,10,0,0,0,0,0,0,0,0,0,0
166_2_1,166_2_1_masked.jpg,166_2_1_binary.jpg,166,2,1,0,0,0,0,1,0,0,0,0,0
166_2_2,166_2_2_masked.jpg,166_2_2_binary.jpg,166,2,2,0,0,0,0,1,0,0,0,0,0
166_2_3,166_2_3_masked.jpg,166_2_3_binary.jpg,166,2,3,0,0,0,0,0,0,0,0,0,0
166_2_4,166_2_4_masked.jpg,166_2_4_binary.jpg,166,2,4,0,0,0,0,0,0,0,0,0,0
166_2_5,166_2_5_masked.jpg,166_2_5_binary.jpg,166,2,5,0,0,0,0,0,0,0,0,0,0
167_1_6,167_1_6_masked.jpg,167_1_6_binary.jpg,167,1,6,0,0,1,0,0,0,0,0,0,0
167_1_7,167_1_7_masked.jpg,167_1_7_binary.jpg,167,1,7,0,0,1,0,0,0,0,0,0,0
167_1_8,167_1_8_masked.jpg,167_1_8_binary.jpg,167,1,8,0,0,0,0,0,0,0,0,0,0
167_1_9,167_1_9_masked.jpg,167_1_9_binary.jpg,167,1,9,0,0,1,0,0,0,0,0,0,0
167_1_10,167_1_10_masked.jpg,167_1_10_binary.jpg,167,1,10,0,0,1,0,0,0,0,0,0,0
167_2_1,167_2_1_masked.jpg,167_2_1_binary.jpg,167,2,1,1,0,0,0,1,0,0,0,0,0
167_2_2,167_2_2_masked.jpg,167_2_2_binary.jpg,167,2,2,0,0,0,0,1,0,0,0,0,0
167_2_3,167_2_3_masked.jpg,167_2_3_binary.jpg,167,2,3,0,0,0,0,0,0,0,0,0,0
167_2_4,167_2_4_masked.jpg,167_2_4_binary.jpg,167,2,4,0,0,0,0,0,0,0,0,0,0
167_2_5,167_2_5_masked.jpg,167_2_5_binary.jpg,167,2,5,1,0,0,0,0,0,0,0,0,0
168_1_6,168_1_6_masked.jpg,168_1_6_binary.jpg,168,1,6,1,1,0,0,0,0,0,0,0,0
168_1_7,168_1_7_masked.jpg,168_1_7_binary.jpg,168,1,7,1,1,0,0,0,0,0,0,0,0
168_1_8,168_1_8_masked.jpg,168_1_8_binary.jpg,168,1,8,0,0,0,0,0,0,0,0,0,0
168_1_9,168_1_9_masked.jpg,168_1_9_binary.jpg,168,1,9,1,0,0,0,0,0,0,0,0,0
168_1_10,168_1_10_masked.jpg,168_1_10_binary.jpg,168,1,10,0,0,0,0,0,0,1,0,1,0
168_2_1,168_2_1_masked.jpg,168_2_1_binary.jpg,168,2,1,1,0,1,0,0,0,0,0,0,0
168_2_2,168_2_2_masked.jpg,168_2_2_binary.jpg,168,2,2,1,0,0,0,0,0,0,0,0,0
168_2_3,168_2_3_masked.jpg,168_2_3_binary.jpg,168,2,3,0,0,1,0,0,0,0,0,0,0
168_2_4,168_2_4_masked.jpg,168_2_4_binary.jpg,168,2,4,1,0,1,0,0,0,0,0,0,0
168_2_5,168_2_5_masked.jpg,168_2_5_binary.jpg,168,2,5,0,0,1,0,0,0,0,0,0,0
169_1_6,169_1_6_masked.jpg,169_1_6_binary.jpg,169,1,6,0,0,0,0,0,0,0,0,0,0
169_1_7,169_1_7_masked.jpg,169_1_7_binary.jpg,169,1,7,0,0,0,0,0,0,0,0,0,0
169_1_8,169_1_8_masked.jpg,169_1_8_binary.jpg,169,1,8,0,0,0,0,0,1,0,1,0,0
169_1_9,169_1_9_masked.jpg,169_1_9_binary.jpg,169,1,9,0,0,0,0,0,0,0,0,0,0
169_1_10,169_1_10_masked.jpg,169_1_10_binary.jpg,169,1,10,0,0,0,0,0,0,0,0,0,0
169_2_1,169_2_1_masked.jpg,169_2_1_binary.jpg,169,2,1,0,0,0,0,0,1,0,0,0,0
169_2_2,169_2_2_masked.jpg,169_2_2_binary.jpg,169,2,2,0,0,0,0,0,0,1,1,0,0
169_2_3,169_2_3_masked.jpg,169_2_3_binary.jpg,169,2,3,0,0,0,0,0,0,0,0,0,0
169_2_4,169_2_4_masked.jpg,169_2_4_binary.jpg,169,2,4,0,0,0,0,0,0,0,0,0,0
169_2_5,169_2_5_masked.jpg,169_2_5_binary.jpg,169,2,5,0,0,0,0,0,0,0,0,0,0
170_1_6,170_1_6_masked.jpg,170_1_6_binary.jpg,170,1,6,0,0,0,0,0,0,0,0,0,0
170_1_7,170_1_7_masked.jpg,170_1_7_binary.jpg,170,1,7,0,0,0,0,1,0,0,0,0,0
170_1_8,170_1_8_masked.jpg,170_1_8_binary.jpg,170,1,8,0,0,0,0,0,0,0,0,0,0
170_1_9,170_1_9_masked.jpg,170_1_9_binary.jpg,170,1,9,0,0,0,0,0,0,0,0,0,0
170_1_10,170_1_10_masked.jpg,170_1_10_binary.jpg,170,1,10,0,0,0,0,0,0,0,0,0,0
170_2_1,170_2_1_masked.jpg,170_2_1_binary.jpg,170,2,1,0,0,0,0,0,0,0,0,0,0
170_2_2,170_2_2_masked.jpg,170_2_2_binary.jpg,170,2,2,0,0,0,0,0,0,0,0,0,0
170_2_3,170_2_3_masked.jpg,170_2_3_binary.jpg,170,2,3,0,0,0,0,0,0,0,0,0,0
170_2_4,170_2_4_masked.jpg,170_2_4_binary.jpg,170,2,4,0,0,0,0,0,0,0,0,0,0
170_2_5,170_2_5_masked.jpg,170_2_5_binary.jpg,170,2,5,0,0,0,0,0,0,0,0,0,0
171_1_6,171_1_6_masked.jpg,171_1_6_binary.jpg,171,1,6,0,0,0,0,0,0,0,0,0,0
171_1_7,171_1_7_masked.jpg,171_1_7_binary.jpg,171,1,7,0,0,0,0,0,0,0,0,0,0
171_1_8,171_1_8_masked.jpg,171_1_8_binary.jpg,171,1,8,0,0,0,0,0,0,0,0,0,0
171_1_9,171_1_9_masked.jpg,171_1_9_binary.jpg,171,1,9,0,0,0,0,0,0,0,0,0,0
171_1_10,171_1_10_masked.jpg,171_1_10_binary.jpg,171,1,10,0,0,0,0,0,0,0,0,0,0
171_2_1,171_2_1_masked.jpg,171_2_1_binary.jpg,171,2,1,0,0,0,0,0,0,0,0,0,0
171_2_2,171_2_2_masked.jpg,171_2_2_binary.jpg,171,2,2,0,0,0,0,0,0,0,0,0,0
171_2_3,171_2_3_masked.jpg,171_2_3_binary.jpg,171,2,3,0,0,0,0,0,0,0,0,0,0
171_2_4,171_2_4_masked.jpg,171_2_4_binary.jpg,171,2,4,0,0,0,0,0,0,0,0,0,0
171_2_5,171_2_5_masked.jpg,171_2_5_binary.jpg,171,2,5,0,0,0,0,0,0,0,0,0,0
172_1_6,172_1_6_masked.jpg,172_1_6_binary.jpg,172,1,6,0,0,0,0,0,0,0,0,0,0
172_1_7,172_1_7_masked.jpg,172_1_7_binary.jpg,172,1,7,0,0,0,0,0,0,0,0,0,0
172_1_8,172_1_8_masked.jpg,172_1_8_binary.jpg,172,1,8,0,0,0,0,0,0,0,0,0,0
172_1_9,172_1_9_masked.jpg,172_1_9_binary.jpg,172,1,9,0,0,0,0,0,0,0,0,0,0
172_1_10,172_1_10_masked.jpg,172_1_10_binary.jpg,172,1,10,0,0,0,0,0,0,0,0,0,0
172_2_1,172_2_1_masked.jpg,172_2_1_binary.jpg,172,2,1,0,0,0,0,0,0,0,0,0,0
172_2_2,172_2_2_masked.jpg,172_2_2_binary.jpg,172,2,2,0,0,0,0,0,0,0,0,0,0
172_2_3,172_2_3_masked.jpg,172_2_3_binary.jpg,172,2,3,0,0,0,0,0,0,0,0,0,0
172_2_4,172_2_4_masked.jpg,172_2_4_binary.jpg,172,2,4,1,0,0,0,0,0,0,0,0,0
172_2_5,172_2_5_masked.jpg,172_2_5_binary.jpg,172,2,5,0,0,0,0,0,0,0,0,0,0
173_1_6,173_1_6_masked.jpg,173_1_6_binary.jpg,173,1,6,0,0,0,0,0,0,0,0,0,0
173_1_7,173_1_7_masked.jpg,173_1_7_binary.jpg,173,1,7,0,0,0,0,0,0,0,0,0,0
173_1_8,173_1_8_masked.jpg,173_1_8_binary.jpg,173,1,8,0,0,0,0,0,0,0,0,0,0
173_1_9,173_1_9_masked.jpg,173_1_9_binary.jpg,173,1,9,0,0,0,0,0,0,0,0,0,0
173_1_10,173_1_10_masked.jpg,173_1_10_binary.jpg,173,1,10,0,0,0,0,0,0,0,0,0,0
173_2_1,173_2_1_masked.jpg,173_2_1_binary.jpg,173,2,1,0,0,0,0,0,0,0,0,0,0
173_2_2,173_2_2_masked.jpg,173_2_2_binary.jpg,173,2,2,0,0,0,0,0,0,0,0,0,0
173_2_3,173_2_3_masked.jpg,173_2_3_binary.jpg,173,2,3,0,0,0,0,0,0,0,0,0,0
173_2_4,173_2_4_masked.jpg,173_2_4_binary.jpg,173,2,4,0,0,0,0,0,0,0,0,0,0
173_2_5,173_2_5_masked.jpg,173_2_5_binary.jpg,173,2,5,0,0,0,0,0,0,0,0,0,0
174_1_6,174_1_6_masked.jpg,174_1_6_binary.jpg,174,1,6,0,0,0,0,0,0,0,0,0,0
174_1_7,174_1_7_masked.jpg,174_1_7_binary.jpg,174,1,7,0,0,0,0,0,0,0,0,0,0
174_1_8,174_1_8_masked.jpg,174_1_8_binary.jpg,174,1,8,0,0,0,0,0,0,0,0,0,0
174_1_9,174_1_9_masked.jpg,174_1_9_binary.jpg,174,1,9,0,0,0,0,1,0,0,0,0,0
174_1_10,174_1_10_masked.jpg,174_1_10_binary.jpg,174,1,10,0,0,0,0,0,0,0,0,0,0
174_2_1,174_2_1_masked.jpg,174_2_1_binary.jpg,174,2,1,0,0,0,0,0,1,0,0,0,0
174_2_2,174_2_2_masked.jpg,174_2_2_binary.jpg,174,2,2,0,0,0,0,0,0,0,0,0,0
174_2_3,174_2_3_masked.jpg,174_2_3_binary.jpg,174,2,3,0,0,0,0,0,0,0,0,0,0
174_2_4,174_2_4_masked.jpg,174_2_4_binary.jpg,174,2,4,0,0,0,0,0,0,0,0,0,0
174_2_5,174_2_5_masked.jpg,174_2_5_binary.jpg,174,2,5,0,0,0,0,0,1,0,0,0,0
176_1_6,176_1_6_masked.jpg,176_1_6_binary.jpg,176,1,6,0,0,0,0,1,0,0,0,0,0
176_1_7,176_1_7_masked.jpg,176_1_7_binary.jpg,176,1,7,0,0,0,1,1,0,0,0,0,0
176_1_8,176_1_8_masked.jpg,176_1_8_binary.jpg,176,1,8,0,0,0,0,0,0,0,0,0,0
